Group,Sentence,Label,Category,Confidence
Osmanlı,"Osmanlı Dönemi'nde bilim, kültür, eğitim ve sanat alanlarında yapılan faaliyetler, günümüzde Osmanlı topraklarında varlıklarını sürdüren ülkelerin ve Türkiye Cumhuriyeti'nin ortak kültürel mirasıdır",POSITIVE,Positive,0.969106912612915
Osmanlı,"1453-1683 yılları arasında Osmanlı Devleti'nde bilim, kültür, eğitim ve sanat alanlarında meydana gelen gelişmelerle ilgili araştırma yapınız",POSITIVE,Positive,0.5837751030921936
Osmanlı,"Kontrol Listesi
1453-1683 yılları arasında Osmanlı Devleti'nde bilim, kültür, eğitim ve sanat alanlarında meydana gelen gelişmelere ilişkin yaptığınız araştırmanın başlangıcından sonuna kadar bütün aşamalarını aşağıdaki kontrol listesi aracılığıyla",POSITIVE,Positive,0.9934350252151489
Osmanlı,"Aşağıdaki bilgi görsellerinde verilen konu başlıklarını ve bu başlıkların kapsamını grubunuzla inceleyerek 1453-1683 yılları arasında Osmanlı Devleti'nde bilim, kültür, eğitim ve sanat alanlarında meydana gelen gelişmelerinden hangisiyle ilgili araştırma yapmak istediğinizi belirleyiniz",POSITIVE,Positive,0.54743891954422
Osmanlı,"7: 1453-1683 yılları arasında Osmanlı Devleti'ndeki bilimsel faaliyetler
Bilgi Görseli 3",NEGATIVE,Negative,0.9150058627128601
Osmanlı,"8: 1453-1683 yılları arasında Osmanlı Devleti'ndeki kültür faaliyetleri
Bilgi Görseli 3",NEGATIVE,Negative,0.8821802735328674
Osmanlı,"9: 1453-1683 yılları arasında Osmanlı Devleti'ndeki eğitim faaliyetleri
Bilgi Görseli 3",NEGATIVE,Negative,0.8076303601264954
Osmanlı,"10: 1453-1683 yılları arasında Osmanlı Devleti'nde sanat faaliyetleri
Kouuyan Kitaphk
Tay Plaklar
2",POSITIVE,Positive,0.9420791268348694
Osmanlı,"Kaynak incelemesine iliskin Örnek Çalisma
Eserin Adi: Devlet-i 'Aliyye
Eserin Yazari: Halil Inalcik
Yayin Yeri ve Tarihi: Istanbul, 2009
DEVLET-I 'ALIYYÉ
OSMANLI IMPARATORLUGU
ÜZERINE ARASTIRMALAR-II
3",NEGATIVE,Negative,0.9420403242111206
Osmanlı,"ADIM: Kaynaklardan Elde Edilen Bilgilerin Yorumlanması
1453-1683 yılları arasında Osmanlı Devleti'nde bilim, kültür, eğitim ve sanat alanlarında meydana gelen gelişmelerle ilgili edindiğiniz bilgilerden yararlanarak incelediğiniz konu hakkında çıkarımlarda bulununuz",NEGATIVE,Negative,0.5754377245903015
Osmanlı,"792 (1390)
1453-1683 yılları arasında Osmanlı Devleti'nde bilim, kültür, eğitim ve sanat alanlarında meydana gelen gelişmeler bağlamında Akşemseddin, Ali Kuşçu, Mimar Sinan, Piri Reis, Sabuncuoğlu Şerefeddin, Buhurizade Mustafa Itri Efendi, Kâtip Çelebi, Evliya Çelebi, Matrakçı Nasuh ve Nabi'nin biy",POSITIVE,Positive,0.7183822989463806
Osmanlı,Matrakçı Nasuh ve Piri Reis'in çalışmaları Osmanlı Klasik Dönemi'nin oluşumuna ne gibi katkılarda bulunmuş olabilir,NEGATIVE,Negative,0.5744119882583618
Osmanlı,"ADIM: Araştırma Raporunun Hazırlanması
1453-1683 yılları arasında Osmanlı Devleti'nde bilim, kültür, eğitim ve sanat alanlarında meydana gelen gelişmeler hakkında edindiğiniz bilgilerle bir araştırma raporu hazırlayınız",POSITIVE,Positive,0.5509253144264221
Osmanlı,Avrupa'nın fethi Osmanlı cihana nasıl hükmetti,NEGATIVE,Negative,0.6587561964988708
Osmanlı,Avrupa'da Osmanlı savaşları 1453-1826,NEGATIVE,Negative,0.6023403406143188
Osmanlı,Osmanlı'da savaş ve serhad,POSITIVE,Positive,0.6357262134552002
Osmanlı,"1453-1683 yılları arasında Osmanlı Devleti'nde bilim, kültür, eğitim ve sanat alanlarında meydana gelen gelişmelerle ilgili araştırma raporu hazırlayıp sununuz",POSITIVE,Positive,0.6157026886940002
Osmanlı,"On yedinci yüzyılın ortalarında Osmanlı İmparatorluğu, Macaristan (1660-1664), Girit (1669) ve günümüz Ukraynası'nı oluşturan tarihî Leh eyaleti Podolya'da (1672) sürdürülen fetihler sonrasında en geniş sınırlarına ulaştı",POSITIVE,Positive,0.9320569634437561
Osmanlı,"Osmanlılar; kuzeyde Macaristan, güneyde Yemen, batıda Cezayir ve doğuda Irak'a uzanan, doğrudan idare edilmeyen bölgeler ve verimli olmayan çöller de hesaba katıldığında yaklaşık 3",NEGATIVE,Negative,0.6343937516212463
Osmanlı,Askerî ve siyasi mücadelelerin Osmanlı Devleti'nin cihan devleti hâline gelmesindeki rolünü aşağıdaki alana çizeceğiniz tablo üzerinde,NEGATIVE,Negative,0.5068053007125854
Osmanlı,'Osmanlı Topçu Ocağı'nın ne zaman kurulduğu kesin değildir,NEGATIVE,Negative,0.745048463344574
Osmanlı,Osmanlılar Uzun Hasan'a karşı 1473'te açtıkları seferde büyük çaplı topların nakliyatı için top arabası kullanmak suretiyle bu usulü bu alanda Batı Avrupa'da yüzyılın sonundaki uygulamalarıyla öncül olan Fransızlardan daha erken kabul etmiş oldular,NEGATIVE,Negative,0.7066616415977478
Osmanlı,"*
Kaynak A ve Kaynak B'den yararlanarak aşağıdaki alana Osmanlı ordusunda 1299-1453 ile 1453-1683 yılları arasındaki meydana gelen değişimleri yansıtan bir tablo hazırlayınız",POSITIVE,Positive,0.7149806022644043
Osmanlı,"Fetret Devri'nde dahi Bayezid'in oğulları, sahip oldukları toprakları yönetmekle yetinmeyip birbirlerini yok etme pahasına Osmanlı tahtını ele geçirmeye çabalamışlardı",NEGATIVE,Negative,0.6024442315101624
Osmanlı,"Bu durum, Fatih Sultan Mehmed devrinde yazıya dökülen Teşkilat Kanunnamesi'nde 'nizam-ı alem' için tahta geçen padişahın kardeşlerini katletmesine izin veren maddenin klasik çağ Osmanlı siyaset anlayışında iyice yerleşmesine yol açtı",NEGATIVE,Negative,0.940472424030304
Osmanlı,"Ahmet'in 1603'te tahta çıkışından itibaren, taht sahibinin mutlak iktidarını güvence altına almak uğruna diğer Osmanlı şehzadelerinin öldürülmesine son verildi; öte yandan, onlara kendilerini eğitebilmek için ancak sınırlı olanaklar sunan bir saray hayatı içinde, bazen müebbet hapsi andıran, sürekli",POSITIVE,Positive,0.9284540414810181
Osmanlı,"'
Kreiser, *
Kaynak A ve Kaynak B'den yararlanarak Osmanlı yönetim yapısında 1299-1453 ile 1453-1683 yılları arasında hangi değişimlerin meydana gelmiş olabileceğini açıklaklayınız",NEGATIVE,Negative,0.6869965195655823
Osmanlı,"yüzyılın başlarından itibaren Osmanlı Devleti'nde idari, askerî ve mali sorunlar sebebiyle İstanbul ve Celâli isyanları çıkmaya başladı",NEGATIVE,Negative,0.9806898236274719
Osmanlı,yüzyılda Osmanlı ordusunda ateşli silah kullanabilen yeniçeri sayısının arttırılması ve uzun süren savaşlar nedeniyle Osmanlı bütçesi açık vermeye başladı,NEGATIVE,Negative,0.998012900352478
Osmanlı,Bu süreçte tarım arazilerinin ekimi azaldığı için vergi gelirleri de düşünce Osmanlı yönetimi iltizam sistemine geçiş yaptı,NEGATIVE,Negative,0.9542948007583618
Osmanlı,"Osmanlı yönetimi, yapılan ıslahatlarda başarılı olmuştur",NEGATIVE,Negative,0.7832866311073303
Osmanlı,Osmanlı padişahları devletin kötüye gidişini fark etmiştir,NEGATIVE,Negative,0.9930480122566223
Osmanlı,Babıali: Osmanlı hükûmeti,POSITIVE,Positive,0.7974388003349304
Osmanlı,"berat: Osmanlı Devleti'nde bir göreve atanan, aylık bağlanan, san, nişan veya ayrıcalık verilen kimseler için çıkarılan padişah buyruğu",POSITIVE,Positive,0.9341266751289368
Osmanlı,"Osmanlı Devleti'nde dinî, sosyal ve hukuki konularda bilgi ve söz sahibi olan kimse",POSITIVE,Positive,0.9243957996368408
Osmanlı,"iç oğlanı: Osmanlı Devleti'nde, saraylarda türlü devlet hizmetleri için aday olarak yetiştirilen genç; celep",NEGATIVE,Negative,0.9836379289627075
Osmanlı,"voyvoda: Osmanlı Devleti'nde Eflak, Boğdan ve Erdel beylerine verilen ünvan",POSITIVE,Positive,0.9885770082473755
Osmanlı,Avrupa'nın fethi Osmanlı cihana nasıl hükmetti,NEGATIVE,Negative,0.6587561964988708
Osmanlı,Avrupa'da Osmanlı savaşları 1453-1826,NEGATIVE,Negative,0.6023403406143188
Osmanlı,Osmanlı'da savaş ve serhad,POSITIVE,Positive,0.6357262134552002
Osmanlı,Osmanlı Devleti'nin kuruluşu efsaneler ve gerçekler: Panel bildirileri,POSITIVE,Positive,0.5642438530921936
Osmanlı,Osmanlı Döneminde Konya,POSITIVE,Positive,0.5623935461044312
Osmanlı,"Türkleri
Mogolistan Türkleri
Rusya Federasyonu Türkleri
ÜLKE KISALTMALARI
KUZEY KIBRIS TÜRK CUMHURIYETI
KUZEY MAKEDONYA
İÇİNDEKİLER
DEVRIMLER ÇAGINDA DEGISEN
DEVLET-TOPLUM ILISKILERI
OSMANLI SIYASETI (1506-1774)
KİTABIN TANITIMI
Haçova Muharcbesi
Bu Ünitede Ögrenecekleriniz
3",NEGATIVE,Negative,0.8536815643310547
Osmanlı,Vakıf kültürünün Osmanlı Devleti'nde XIX,NEGATIVE,Negative,0.7463272213935852
Osmanlı,Yonerge: Osmanli Devleti ve günümüz Türkiye'sinde ulasim altyapisiyla ilgili faaliyetleri degisim ve süreklilik açisindan mukayese ediniz,POSITIVE,Positive,0.7170954942703247
Osmanlı,Yönerge: Iran tahtina geçen Nadir Sah'in Osmanli padisahi I,NEGATIVE,Negative,0.6568249464035034
Osmanlı,"Mahmut'a gönderdigi mek-
Yönerge: Osmanli Devletinde yazilan layihalardaki tanhi bakis açilarini analiz ediniz",POSITIVE,Positive,0.7578877806663513
Osmanlı,"Karakteristik
""Safevi Sâh ismail'in baskaldirisinin baslangicindan itibaren âfâki [gereksiz) hükümler
Tarihsel Önem Kriterleri
Osmanli Devleti
Bu ünitede ögrendiginiz layiha yazarlarinin farkli bakis açilan nelerdi",NEGATIVE,Negative,0.9874089956283569
Osmanlı,1595-1700 yılları arasında Osmanlı Devleti hangi devletlerle ilişki kurmuştur,POSITIVE,Positive,0.9074557423591614
Osmanlı,Osmanlı Devleti'nin bu dönemde yaptığı askerî mücadelelerin fetihler yerine antlaşmalarla neticelenmesinin sebepleri neler olabilir,NEGATIVE,Negative,0.9930806756019592
Osmanlı,yüzyılda Osmanlı Devleti'nin savaştığı ve antlaşma yaptığı coğrafyalarda bugün hangi devletler bulunmaktadır,POSITIVE,Positive,0.748388409614563
Osmanlı,yüzyılın ikinci yarısından itibaren Osmanlı Devleti'nin fetih politikaları sona yaklaşıyordu,NEGATIVE,Negative,0.7464616894721985
Osmanlı,Batıda Avusturya'ya hâkim olan Habs burg ve doğuda İran'a hâkim olan Safevi hanedanları Osmanlı'nın ilerleyişine engel oluyordu,NEGATIVE,Negative,0.9441335797309875
Osmanlı,Bu yüzyıldan itibaren Osmanlı sınırlarında belirmeye başlayan bir diğer rakip Rusya olmuştu,NEGATIVE,Negative,0.7162806987762451
Osmanlı,"Rus tehdidini bertaraf etmek isteyen Osmanlı Devleti, Don-Volga Kanalı Projesi ile İç Asya'daki Müslümanlarla irtibat kurarak bu tehdidin önüne geçmeyi planlıyordu",NEGATIVE,Negative,0.7779852151870728
Osmanlı,Fakat Akdeniz'de yaşanan sorunlar ve Kıbrıs'ı fethetmek için yapılan hazırlıklar Osmanlı Devleti'nin Rus tehdidini bertaraf etmesine engel teşkil ediyordu,NEGATIVE,Negative,0.9760613441467285
Osmanlı,"Bununla beraber yüzyılın son çeyreğine girmeden Kıbrıs'ı (1571) ve Tunus'u (1574) fetheden Osmanlı Devleti, Doğu Akdeniz'de başlayan hâkimiyetini Kuzey Afrika'nın batı ucuna kadar genişletmeyi başarmıştı",POSITIVE,Positive,0.8233208656311035
Osmanlı,"Doğuda İran'la uzun süren savaşlar, Osmanlı Devleti'nin silah ihtiyacını artırmış ve yeni bir devletle diplomatik ilişkiler kurulmasını gerekli hâle getirmişti",NEGATIVE,Negative,0.9709610342979431
Osmanlı,"İç savaşla meşgul olan Fransa, müttefiki Osmanlı Devleti'ne silah tedarik edemeyebilirdi",NEGATIVE,Negative,0.8099655508995056
Osmanlı,"Osmanlı Devleti, bu şartlar altında İngiltere ile bir antlaşma imzalayarak hem bu ihtiyacını karşılayacak hem de Akdeniz hâkimiyetinde İspanya'ya ve Portekiz'e karşı yeni bir müttefik kazanmış olacaktı",POSITIVE,Positive,0.7761605381965637
Osmanlı,"Diplomatik İlişkileri Değiştiren Osmanlı-Avusturya Savaşları
Beyin Fırtınası
Devletler için diplomatik ilişki kurmak bir zorunluluk mudur yoksa tercih midir",NEGATIVE,Negative,0.9741456508636475
Osmanlı,"Zitvatorok'ta Rams Müzakereleri 1606 Herman Oftol
Osmanlı Devleti'nin Macaristan topraklarını geri alma niyetinde olması, Avusturya ile sınır anlaş mazlıklarına ve devamında uzun sürecek bir savaşın başlamasına yol açmıştı",NEGATIVE,Negative,0.7742733955383301
Osmanlı,"Osmanlı Devleti'nin İngiltere'ye ve Hollanda'ya kapitülasyonlar vererek onlarla müttefiklik kurması, Avrupa'nın geri ka lan güçlerini Osmanlı karşısında Avusturya safında birleştirmişti",POSITIVE,Positive,0.6341675519943237
Osmanlı,"T arihte 'Kepçe Kazan Savaşı' olarak da anılan Haçova Muharebesi'nde (1596) Osmanlı'ya karşı Haçlı ittifakı kuran Avusturya'nın ordusunda Alman, Çek, İspanyol, Leh, Macar ve Papalık askerleri bulunmaktaydı",NEGATIVE,Negative,0.6266262531280518
Osmanlı,Bu ittifak karşı sında Osmanlı Devleti zorlansa da üstünlük kurmayı başarmış ancak Avusturya ordusunu ortadan kaldıramamıştı,NEGATIVE,Negative,0.8673516511917114
Osmanlı,"Osmanlıların batıda sürdürdüğü mücadeleleri fırsat bilen İran, Osmanlı topraklarının doğu sınırında tehdit oluşturuyordu",NEGATIVE,Negative,0.881416380405426
Osmanlı,Bu tehditle birlikte içeride meydana gelen Celâli İsyanları Osmanlı Devleti'nin Avusturya ile bir antlaşma imzalamasını kaçınılmaz hâle getirmişti,NEGATIVE,Negative,0.7560414671897888
Osmanlı,İki taraf arasında imzalanan Zitvatorok Antlaşması (1606) ile Osmanlı Devleti bazı kazanımlar elde etmiş olsa da Avrupa'ya karşı psikolojik üstünlüğünü kaybetmişti,NEGATIVE,Negative,0.7278087139129639
Osmanlı,Habsburglarla (Avusturya) yapılan savaşlar sonucunda imzalanan Zitvatorok Antlaşması Osmanlı Devleti açısından diplomaside bir kırılma noktasıdır,POSITIVE,Positive,0.5970991849899292
Osmanlı,Öte yandan eskiden antlaşma metni görüşmeleri daha çok Osmanlı tarafının isteklerinin yazıya geçirilmesi şeklinde yapılır ve buna Osmanlı tarafından bir ulak veya çavuş nezaret ederdi,POSITIVE,Positive,0.6255220174789429
Osmanlı,Zitvatorok görüşmeleri ise uzun müzakereler şeklinde gerçekleşmiş ve Osmanlı temsilcileri en az sancak beyi rütbesindeki üst düzey görevlilerden seçilmişti,POSITIVE,Positive,0.5571791529655457
Osmanlı,Bunun yanında eski antlaşmalarda metnin içeriği genelde 'karşı taraf antlaşmayı ihlal edinceye kadar' gibi her koşulda ve her zaman Osmanlı üstünlüğünü varsayan bir üslupla kaleme alınır ve çoğunlukla bu antlaşmalar kısa süreli olurdu,POSITIVE,Positive,0.7519921660423279
Osmanlı,")
Zitvatorok Antlaşması'nın Osmanlı diplomasisinin değişimine etkileri neler olmuştur",POSITIVE,Positive,0.8509488105773926
Osmanlı,Daha öncesinde Osmanlı sadrazamına denk sayılan Avusturya hükümdarına Viyana Beyi veya Nemçe Kralı gibi isimlerle hitap edilirdi,POSITIVE,Positive,0.5822113156318665
Osmanlı,Zitvatorok Antlaşması'nda Avusturya hükümdarı 'Kayzer' ünvanı ile anılmış ve Osmanlı padişahına denk sayılmıştır,POSITIVE,Positive,0.8506078720092773
Osmanlı,"Bu asırlarda imparatorluk, eski dünya kıtalarında evrensel bir Osmanlı Barışı (Pax Ottomana) tesis etmeye çalışmıştır",POSITIVE,Positive,0.8698842525482178
Osmanlı,"Biri Madrid, öbürü Viyana merkezli iki kanattan oluşan bu hanedan, Avrupa'da Osmanlı ilerleyişini durdurmayı kendisine misyon edinmişti",POSITIVE,Positive,0.6730954051017761
Osmanlı,"Osmanlılar, Roma'nın son başkenti İstanbul'u kendi merkezleri yapmışlar ve Roma coğrafyasının önemli bir kısmını ele geçirmişlerdi",NEGATIVE,Negative,0.5943558812141418
Osmanlı,Osmanlı ile Habsburg arasındaki rekabet 16,NEGATIVE,Negative,0.5862381458282471
Osmanlı,Zitvatorok Antlaşması'nın Osmanlı ve Habsburg rekabetindeki önemi nedir,POSITIVE,Positive,0.84475177526474
Osmanlı,"Osmanlı Devleti'nin Kuzey Siyaseti
Osmanlı Devleti'nin XVII",NEGATIVE,Negative,0.8571463227272034
Osmanlı,"Lehistan, Osmanlı Devleti'ne bağlı Eflak ve Boğdan'ın iç işlerine müdahale etmekle kalmamış, kendi denetimindeki Kazakların Osmanlı sahillerine saldırmasına da göz yummuştu",NEGATIVE,Negative,0.9050699472427368
Osmanlı,Öte yandan Kırım hanı da Lehistan'a akınlar düzenlemekten geri durmadığı için Osmanlı-Lehistan gerginliği II,NEGATIVE,Negative,0.9855538010597229
Osmanlı,"Hotin Kalesi, günümüzde Ukrayna sınırlarında yer alan ve Osmanlı Devleti ile Lehistan ve Rusya arasında stratejik öneme sahip bir kaledir",POSITIVE,Positive,0.5049315094947815
Osmanlı,Osman Dönemi'nde yapılan Hotin Seferi'nde Osmanlı ordusu büyük bir direniş göstermiştir,NEGATIVE,Negative,0.9920806288719177
Osmanlı,Mehmet Dönemi'nde de Osmanlı ordusu kaleyi uzun süre başarıyla savunmuştur,POSITIVE,Positive,0.9760404825210571
Osmanlı,"Avrupa'da devam eden Otuz Yıl Savaşları, Osmanlı Devleti'ni Lehistan tehdidini ortadan kaldırmak konusunda cesaretlendirmişti",POSITIVE,Positive,0.5811607241630554
Osmanlı,"Ü N İ T E
Osmanlı Devleti, XVII",NEGATIVE,Negative,0.7444403171539307
Osmanlı,"Bir müddet sonra Rus tehlikesi büyümüş, Osmanlı Devleti üç yüzyıl boyunca Ruslarla mücadele etmek zorunda kalmıştır",NEGATIVE,Negative,0.9262915849685669
Osmanlı,"Ukrayna Kazakları, yalnızca Osmanlı-Lehistan ilişkilerinde değil Osmanlı-Rus ilişkilerinde de etkili bir unsur olmuştu",POSITIVE,Positive,0.8655751943588257
Osmanlı,"Ukrayna Kazaklarının Rus çarına bağlılık bildirmesi üzerine Osmanlı ordusu, Ukrayna Kazaklarının geleneksel başkenti Çehrin'e sefere çıktı (1678)",NEGATIVE,Negative,0.7145371437072754
Osmanlı,"Ruslar, önce kaleyi terk etmiş sonrasında da daha büyük bir Osmanlı saldırısından çekindikleri için barış istemişlerdi",NEGATIVE,Negative,0.8637502789497375
Osmanlı,"İlk Osmanlı-Rus antlaşması olan Bahçesaray Antlaşması (1681) ile Özi Nehri'nin batısında kalan Ukrayna topraklarındaki Osmanlı hâkimiyeti korunmuş, diğer Ukrayna toprakları için ise Ruslar, Kırım'a vergi ödemeyi kabul etmişti",POSITIVE,Positive,0.6808216571807861
Osmanlı,Osmanlı Devleti'nin kuzey siyasetinde Kazak meselesinin rolünü analiz ediniz,NEGATIVE,Negative,0.506305992603302
Osmanlı,"Osmanli Devleti'nin
Nüfuz ve Hâkimiyet Alanlari
Osmanli Devleti
Osmanli Nüfuz ve Hâkimiyet Alanlari savaş devam etti",NEGATIVE,Negative,0.8779860734939575
Osmanlı,Lehistan ayrıca Fransa ve Prusya'ya karşı Osmanlı Devleti ile ittifak kurmayı da önermiş fakat bu isteği Osmanlı Devleti tarafından kabul görmemişti,NEGATIVE,Negative,0.9625842571258545
Osmanlı,"2) Osmanlılar, geçmişteki fütuhat devirlerini hatırlamaya başlamıştı",POSITIVE,Positive,0.8955363631248474
Osmanlı,"Osmanlı Devleti'nin Doğu Siyaseti
Osmanlı-İran savaşları XVII",NEGATIVE,Negative,0.8897656202316284
Osmanlı,"Bu dönemde Osmanlı Devleti'ndeki iç karışıklıkları fırsat bilen Safeviler, Bağdat'ı ele geçirdi (1623)",NEGATIVE,Negative,0.5826025605201721
Osmanlı,Bunun üzerine yapılan ve uzun süren savaşlarda Osmanlı Devleti 1638'de Bağdat'ı geri almış olmasına rağmen sınır ihlallerinin önüne geçememişti,NEGATIVE,Negative,0.9243110418319702
Osmanlı,Safevilerin sınır ihlalleri ve bazı toprak talepleri üzerine Osmanlı ordusunun önemli bir bölümü İran topraklarına doğru harekete geçti,NEGATIVE,Negative,0.9719889760017395
Osmanlı,Murat'ın kabul etmesiyle Osmanlı ve Safevi heyetleri 1639'da Kasr-ı Şirin yakınlarında antlaşma imzaladı,POSITIVE,Positive,0.7089834213256836
Osmanlı,"Kasr-ı Şirin Antlaşması'yla Azerbaycan ve Revan Safevilerde kalırken Basra, Musul, Kerkük, Bağdat, Van ve Diyarbakır kesin olarak Osmanlı egemenliğine bırakıldı",POSITIVE,Positive,0.8781610727310181
Osmanlı,Kasr-ı Şirin Antlaşması'yla Osmanlı Devleti'nin Doğu ve Batı'daki saygınlığı ve otoritesi yeniden sağlanmıştı,POSITIVE,Positive,0.9333149790763855
Osmanlı,Bu tarihten sonra Osmanlı-Safevi sınır anlaşmazlıkları Kasr-ı Şirin Antlaşması zemininde çözülmüştü,POSITIVE,Positive,0.7615319490432739
Osmanlı,Osmanlı Devleti bu antlaşma sayesinde Irak başta olmak üzere doğu sınırlarını belirlemiş ve güvence altına almıştır,POSITIVE,Positive,0.9670047760009766
Osmanlı,Bu durum Osmanlı ve İran topraklarındaki ticareti geliştirmiştir,POSITIVE,Positive,0.82114177942276
Osmanlı,"Bu antlaşmadan sonra Osmanlı ve İran, birbirine karşı savaşmaktan kaçınmışlardır",POSITIVE,Positive,0.740749180316925
Osmanlı,"Bununla birlikte Osmanlı Devleti, batı ve kuzeydeki tehditlerle mücadele ettiği dönemlerde doğudaki İran tehlikesini yok saymamıştır",POSITIVE,Positive,0.652845025062561
Osmanlı,Osmanlı-İran sınırını bölgeye ait güncel bir haritadaki sınırlarla karşılaştırdığınızda ne gibi farklılıklar görüyorsunuz,NEGATIVE,Negative,0.6510928273200989
Osmanlı,"Kasr-ı Şirin Antlaşması'yla belirlenen doğu sınırlarının uzun süre geçerliliğini koruması, Osmanlı Devleti'nin batıdaki politikalarını nasıl etkilemiş olabilir",NEGATIVE,Negative,0.7796596884727478
Osmanlı,"Osmanlı Devleti'nin Batı Siyaseti
XVII",NEGATIVE,Negative,0.9000955820083618
Osmanlı,"yüzyılda Osmanlı Devleti; Avrupa'daki Avusturya, Ceneviz, Felemenk, Floransa, İngiltere, İspanya, İsveç, Lehistan, Papalık, Portekiz ve Venedik ile çeşitli ilişkiler içinde olmuştur",POSITIVE,Positive,0.9564102292060852
Osmanlı,Osmanlı Devleti bu dönemde askerî açıdan rakipsiz olma özelliğini yitirmiş ve Avrupa'dan stratejik tehditler almaya başlamıştır,NEGATIVE,Negative,0.9196163415908813
Osmanlı,Bu gelişmeler üzerine Avrupalı devletlerle ilişkilerini geliştirme yönünde politikalar izleyen Osmanlı Devleti konjonktürel ittifak lar kurarak menfaatlerini korumaya çalışmıştır,NEGATIVE,Negative,0.750822901725769
Osmanlı,Örneğin Osmanlılar önceleri Hristiyan birliğini dağıtmak için Avrupalı devletlerle kapitülasyon antlaşmaları yapmıştır,POSITIVE,Positive,0.7316422462463379
Osmanlı,Osmanlı-Fransız ilişkileri XVII,POSITIVE,Positive,0.5639374852180481
Osmanlı,"Osmanlı- Venedik savaşında Fransa'nın Venedik'e gizliden destek vermesi, Fransa'yla ilişkilerin gerilmesine sebep olmuştu",NEGATIVE,Negative,0.681783139705658
Osmanlı,"Viyana önlerinde bozguna uğrayan Osmanlı Devleti, Fransa'dan gelen elçinin Fransa'nın bundan sonra Osmanlıların rakiplerine yardımda bulunmayacağı garantisi vermesi üzerine Fransa ile ilişkilerini düzeltmeyi kabul etti",NEGATIVE,Negative,0.5689795613288879
Osmanlı,"Viyana'daki bozgun sonrasında Osmanlı Devleti Kutsal İttifak ile savaşırken Fransa, Osmanlı Devleti'nin yanında yer aldı",NEGATIVE,Negative,0.6733086109161377
Osmanlı,"Kutsal İttifak: Papalık tarafından Osmanlı Devleti'ne karşı oluşturulmuş, Kutsal Roma İmparatorluğu, Venedik, Avusturya, Malta, Lehistan ve Rusya'yı kapsayan Haçlı ittifakı",POSITIVE,Positive,0.9341807961463928
Osmanlı,"Osmanlı Devleti'nin Kutsal İttifak karşısında bozguna uğraması üzerine İngiltere, taraflar arasında barışa aracılık etmişti",NEGATIVE,Negative,0.7101067900657654
Osmanlı,"Osmanlı Devleti, İspanya ve Portekiz ile de diplomatik ilişkilerde bulunmuş fakat bu durum yalnızca dostane yaklaşımlarla sınırlı kalmış, müttefiklik boyutuna taşınmamıştı",NEGATIVE,Negative,0.9637539386749268
Osmanlı,yüzyılda Osmanlı Devleti'nin ilişkide bulunduğu bir diğer devlet ise Venedik olmuştu,POSITIVE,Positive,0.5241798162460327
Osmanlı,"Venedik'e bağlı olan Girit'teki korsanların faaliyetleri ve Malta korsanlarının Osmanlı gemilerinden ele geçirdikleri ganimeti Girit idaresiyle paylaşması Osmanlı-Venedik ilişkilerinin bozulmasına sebep olmuş, 1645'te Girit kuşatmaya alınmıştı",NEGATIVE,Negative,0.9850690960884094
Osmanlı,"Osmanlı kuşatmasına daha fazla dayanamayan Venedik, 1669'da Girit Adası'nı tamamen teslim ederek Osmanlı Devleti ile barış yapmak zorunda kalmıştı",NEGATIVE,Negative,0.8936626315116882
Osmanlı,Ancak Girit'in 24 yılda fethedilebilmiş olması Osmanlı ordusunun eski gücünde olmadığını tüm dünyaya göstermişti,NEGATIVE,Negative,0.9798277616500854
Osmanlı,Fakat Osmanlı Devleti'ne bağlı Erdel'de bağımsızlık eğilimleri gözlenmeye başlayınca bu durumu fırsata çevirmek isteyen Avusturya'nın Erdel'e müdahale etmesi üzerine iki taraf arasında savaş başlamıştı,NEGATIVE,Negative,0.6506934762001038
Osmanlı,"Avusturya, Osmanlı orduları karşısında başarılı olmak üzereydi fakat Fransa'nın araya girmesi üzerine barışa razı olarak Vasvar Antlaşması'yla (1664) Erdel'deki Osmanlı hâkimiyetini tanımıştı",POSITIVE,Positive,0.8432944416999817
Osmanlı,Osmanlı Devleti için XVII,NEGATIVE,Negative,0.7445661425590515
Osmanlı,"Osmanlı Devleti'ni bu sonuca götüren ise Osmanlı sadrazamı Kara Mustafa Paşa'nın Venedik, Lehistan ve Rusya karşısında elde ettiği başarılarla eski fütuhat devirlerini hatırlaması ve bu başarının Avusturya karşısında da devam edeceğini düşünmesiydi",NEGATIVE,Negative,0.5741339325904846
Osmanlı,"1683'te Viyana'yı kuşatma altına alan Osmanlı ordusu, Kırım hanının gerekli tedbirleri uygulamaması nedeniyle Tuna Nehri'ni geçerek yardıma gelen Alman-Leh kuvvetleri tarafından bozguna uğratıldı",NEGATIVE,Negative,0.7704107165336609
Osmanlı,"Avusturya'nın girişimleriyle kurulan Kutsal İttifak, Osmanlı Devleti'ni dört cepheden sıkıştırmıştı",NEGATIVE,Negative,0.5704245567321777
Osmanlı,Kutsal İttifak'la yapılan savaşlar sırasında Osmanlı Devleti'nde üç kez taht değişikliği yaşanmış ve yönetim istikrarını yitirmişti,NEGATIVE,Negative,0.9590126276016235
